Charles_Appleton	[20160602,20160603,20160604]	[2,1,1]	4	0
FITBIT_BLAZE_IS_BEATING_APPLE_WATCH_ON_AMAZON	[20160605]	[4]	4	4
Dappled_cities	[20160601,20160603]	[3,1]	4	-2
Deena_Brush-Mapple	[20160603,20160605]	[1,3]	4	4
Pope_francis_met_with_apple_ceo_tim_cook	[20160603]	[4]	4	4
Safari_apple	[20160601,20160602,20160603,20160605]	[1,1,1,1]	4	0
SUPER_SONIC_APPLE_RABBIT	[20160601,20160603]	[2,2]	4	0
Red_delicious_apple	[20160602,20160603,20160605]	[1,2,1]	4	2
Percy_Appleyard	[20160601,20160603,20160604,20160605]	[1,1,1,1]	4	2
Robert_appleby_(mp)	[20160601,20160602,20160604]	[2,1,1]	4	-2
SUPER_SONIC_APPLE_RABBIT_(album)	[20160601,20160603]	[2,2]	4	0
Red_Apple	[20160603,20160604,20160605]	[1,2,1]	4	4
Percival_Appleby	[20160601,20160603,20160604]	[2,1,1]	4	0
William_Applegarth	[20160601,20160603]	[3,1]	4	-2
Sugar-apple)	[20160602,20160603]	[2,2]	4	0
WHY APPLE �S CEO SHOULDN �T CRACK THE IPHONE FOR THE FBI	[20160601]	[4]	4	-4
Wizard_World_Big_Apple_Comic_Con	[20160603,20160604,20160605]	[1,1,2]	4	4
The_Apple_Pushers	[20160601,20160602,20160604]	[1,1,2]	4	0
Water_Apple	[20160601,20160602]	[2,2]	4	-4
Thornapple_River_(disambiguation)	[20160601,20160603,20160605]	[1,1,2]	4	2
Sundowner_apple	[20160602,20160604]	[2,2]	4	0
Crabapple_School,_Gillespie_County,_Texas	[20160601,20160604]	[3,1]	4	-2
Draft:Apple_A6	[20160603,20160605]	[2,2]	4	4
Crazy_Pineapple	[20160602,20160604,20160605]	[1,1,2]	4	2
Candy_apple_red	[20160601,20160602,20160605]	[1,1,2]	4	0
Draft:How_To_Use_Apple_Pay_In_Australia	[20160602,20160604]	[2,2]	4	0
Deborah_Appleby	[20160602,20160603]	[3,1]	4	-2
Draft:Applewhite_In_Auspicious_Role_As_Uh_Coordinator	[20160603,20160605]	[2,2]	4	4
Draft:Apple_Sim	[20160603,20160605]	[2,2]	4	4
Falmenco_(apple)	[20160602,20160603]	[2,2]	4	0
Candy_apples	[20160601,20160604,20160605]	[2,1,1]	4	0
Does_the_fbi_have_a_strong_legal_case_against_apple	[20160601]	[4]	4	-4
Does_the_fbi_have_a_strong_legal_case_against_apple?_here_&#39;s_an_analysi	[20160601]	[4]	4	-4
Elmer_ivan_applegate	[20160601,20160603,20160604]	[1,2,1]	4	2
Fbi_apple_clash_before_congress_as_encryption_fight_simmer	[20160605]	[4]	4	4
Control_panel_applets	[20160603,20160604,20160605]	[2,1,1]	4	4
Draft:Judge_Sides_With_Apple_In_Ny_Encryption_Case	[20160603,20160605]	[2,2]	4	4
Country_Apple	[20160601]	[4]	4	-4
Draft:Bits_Blog_Apple_Says_Iphone_Pre-orders_Are_Beating_Last_Year_„¢s_Pace	[20160603,20160605]	[2,2]	4	4
Inspector_Appleby	[20160601,20160602,20160604]	[1,1,2]	4	0
Jon_H._Appleton	[20160601,20160605]	[3,1]	4	-2
History_of_apple	[20160602,20160603,20160604]	[1,1,2]	4	2
John_starling_chapple	[20160601,20160603,20160604]	[1,2,1]	4	2
Johnny_Apple	[20160601,20160603,20160604,20160605]	[1,1,1,1]	4	2
Johnny_Apple_Seed_Assocaition,Inc.	[20160601,20160603,20160604]	[2,1,1]	4	0
Home_Sweet_Pineapple_(SpongeBob_SquarePants_Episode)	[20160603,20160605]	[2,2]	4	4
Golden_Apples_of_the_Sun	[20160604,20160605]	[2,2]	4	4
Jim_rossman_what_the_fitbit_blaze_does_better_than_the_apple_watch	[20160601]	[4]	4	-4
Apple_is_giving_beats_headphones_to_students_who_buy_iphones_ipads_or_macs	[20160603,20160605]	[3,1]	4	4
Boot_Camp_(Apple)	[20160601,20160604,20160605]	[1,1,2]	4	2
Book:Apple_Inc._-_A_Complete_Guide	[20160603]	[4]	4	4
Appleseed_(Super_Famicom)	[20160601,20160603,20160604,20160605]	[1,1,1,1]	4	2
Apple_pandemis	[20160602,20160603,20160604,20160605]	[1,1,1,1]	4	2
Apple_Computer_Inc._v._Mackintosh_Computers_Ltd.	[20160602,20160603]	[2,2]	4	0
Apple_fires_back_at_fbi_in_new_york_iphone_feu	[20160603]	[4]	4	4
Apple_2e	[20160602,20160603,20160604]	[1,1,2]	4	2
2016_Election_Results_In_Cavite_Rappler	[20160601,20160602,20160603,20160605]	[1,1,1,1]	4	0
APPLE_SERVICES_SHUT_DOWN_IN_CHINA_IN_STARTLING_ABOUT-FACE	[20160602]	[4]	4	-4
Appleseed_Movie	[20160601,20160603,20160604,20160605]	[1,1,1,1]	4	2
Apple_fruit_moth	[20160601,20160602,20160603,20160604]	[1,1,1,1]	4	0
Apple_Inc./ca.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_Brook	[20160601,20160602,20160604]	[1,2,1]	4	-2
Appledore_(Kent)	[20160602,20160603,20160604,20160605]	[1,1,1,1]	4	2
Apple_//	[20160601,20160603,20160604,20160605]	[1,1,1,1]	4	2
Apple_iBooks	[20160601,20160603,20160605]	[2,1,1]	4	0
Apple_iMac_Desktop	[20160601,20160603,20160604]	[1,2,1]	4	2
Apple_Laserwriter	[20160601,20160604]	[2,2]	4	0
Apple_iPad_Mini	[20160602,20160603,20160605]	[1,2,1]	4	2
APPLE_Q2_2016_$51B_IN_REVENUE_$10B_IN_PROFIT._FIRST_Y_Y_DECLINE_IN_13_YEARS	[20160601]	[4]	4	-4
Apple_iPhone_3GS	[20160603,20160604]	[2,2]	4	4
Apple_iPhone_5C	[20160601,20160603,20160605]	[1,1,2]	4	2
Apple_Industry	[20160601]	[4]	4	-4
Apple_iPhone_OS	[20160602,20160604]	[2,2]	4	0
Apple_Inc./sh.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_Rose	[20160601,20160602,20160604]	[1,2,1]	4	-2
Apple_Inc./no.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_pho	[20160605]	[4]	4	4
Apple_Inc./tr.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_pies	[20160601,20160603,20160605]	[2,1,1]	4	0
Apple_Inc./ms.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_(Suikoden)	[20160603,20160604,20160605]	[2,1,1]	4	4
Apple_Inc./lt.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_Inc./ko.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_Inc./en.wikipedia.org/wiki/Wikipedia:Contact_us	[20160603]	[4]	4	4
Applemore_Technology_College	[20160603,20160605]	[3,1]	4	4
Bobbing_For_Apples	[20160601,20160602,20160603]	[2,1,1]	4	-2
Apple_Inc./uk.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_Inc./it.wikipedia.org/wiki/	[20160603]	[4]	4	4
Appleton_Crescent	[20160601,20160604,20160605]	[1,2,1]	4	2
Applejuice_Client	[20160601,20160602]	[3,1]	4	-4
Apple_Inc./id.wikipedia.org/wiki/	[20160603]	[4]	4	4
Applewiki/Main_Page	[20160603]	[4]	4	4
Appleton-century-croft	[20160601]	[4]	4	-4
Apple_Smartphone	[20160601]	[4]	4	-4
Apple_Inc./hu.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_Inc./wikimediafoundation.org/wiki/Privacy_policy	[20160603]	[4]	4	4
Apple_Guava	[20160601,20160603,20160604]	[1,1,2]	4	2
Apple-pie_bed	[20160602,20160603,20160604,20160605]	[1,1,1,1]	4	2
Apple_Inc./hr.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_Inc./he.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apples_4inch_iphone_5se_revealed_leaked_images_show_mini_handset_that_will_be_unveiled_in_march	[20160603,20160605]	[2,2]	4	4
Apple_Inc.wiki/Wikipedia:About	[20160603]	[4]	4	4
Apple_Rendezvous	[20160602,20160604,20160605]	[1,2,1]	4	2
Appleton,_wisconsin	[20160601,20160603,20160604]	[2,1,1]	4	0
Apple_Teams	[20160601,20160603,20160604,20160605]	[1,1,1,1]	4	2
Apple_Inc./fi.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_Grapher	[20160603,20160604]	[1,3]	4	4
Applefield	[20160601,20160602,20160604]	[2,1,1]	4	-2
Apple_Inc./fa.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_scar_skin_viroid	[20160601,20160603,20160605]	[1,1,2]	4	2
Apple_Inc./eu.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_Stickies	[20160601]	[4]	4	-4
Applepie	[20160602,20160603,20160604,20160605]	[1,1,1,1]	4	2
Appledoe	[20160603,20160605]	[1,3]	4	4
Apple_controversies	[20160602,20160604,20160605]	[1,2,1]	4	2
Apple pie	[20160601,20160602,20160603,20160605]	[1,1,1,1]	4	0
Apple_Inc./simple.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_day	[20160603,20160604,20160605]	[2,1,1]	4	4
Apple_disk_image	[20160602,20160603]	[3,1]	4	-2
SplitApple	[20160601,20160604,20160605]	[1,2,1]	4	2
Openapple-Control-Reset	[20160603,20160604,20160605]	[2,1,1]	4	4
Sir_Edward_Victor_Appleton	[20160602]	[4]	4	-4
Sour_Apple	[20160601,20160603,20160605]	[1,2,1]	4	2
Sebastian_Applewhite	[20160602,20160603]	[1,3]	4	2
Pineapple_mint	[20160601,20160602,20160605]	[1,2,1]	4	-2
Plant_Apple	[20160601]	[4]	4	-4
Philadelphia_scrapple	[20160603,20160605]	[2,2]	4	4
Prima_(apple)	[20160603,20160604,20160605]	[1,1,2]	4	4
Roger_Appleton	[20160601,20160603,20160605]	[2,1,1]	4	0
Rod_Appleton	[20160601,20160602,20160604,20160605]	[1,1,1,1]	4	0
Skappleton	[20160601,20160602,20160603]	[1,2,1]	4	-2
Rappler_Philippine_Vice_Presidential_Result_2016	[20160601,20160603,20160604,20160605]	[1,1,1,1]	4	2
Herbert_Kapplers	[20160602,20160603,20160605]	[2,1,1]	4	0
Humdinger_Pineapple_Fruit_Crisps	[20160604]	[4]	4	4
Google_apple	[20160601]	[4]	4	-4
Japan_Airlines_Big_Apple_Classic	[20160601,20160602]	[3,1]	4	-4
JIM_ROSSMAN_WHAT_THE_FITBIT_BLAZE_DOES_BETTER_THAN_THE_APPLE_WATCH	[20160601]	[4]	4	-4
Henry_Appleton_(disambiguation)	[20160602,20160603,20160604]	[1,2,1]	4	2
Grappler_Baki_Maximum_Tournament	[20160601,20160603,20160605]	[1,2,1]	4	2
IN_U.S._DISPUTE_WITH_APPLE_PRIVACY_FIGHT_GOES_PUBLIC	[20160601]	[4]	4	-4
Grappler_Baki:_The_Ultimate_Fighter	[20160602,20160603]	[1,3]	4	2
Jonathan_apple	[20160602,20160603]	[1,3]	4	2
Jonny_Appleseed	[20160601,20160604]	[3,1]	4	-2
Iphone_apple	[20160601]	[4]	4	-4
Yellow_Submarine_(Songtrack)_(Original,_Apple_Records,_7243_5_21481_2_7,_NL)	[20160602,20160605]	[2,2]	4	0
Thorn_apple_(disambiguation)	[20160602,20160605]	[1,3]	4	2
The_Big_Apple_Circus	[20160601,20160602,20160604,20160605]	[1,1,1,1]	4	0
The_Apple_(Hercules:_The_Legendary_Journeys)	[20160601,20160602,20160605]	[1,2,1]	4	-2
The_Golden_Apples_of_the_Sun_(short_story)	[20160602,20160603,20160604]	[1,1,2]	4	2
Wilson_Middle_School_(Appleton,_WI)	[20160603,20160604]	[1,3]	4	4
William_Appleton	[20160601,20160603]	[2,2]	4	0
Stewart_Appleby	[20160601,20160605]	[3,1]	4	-2
Yellow_Submarine_(Songtrack)_(Original,_Apple_Records,_7243_5_21481_2_7,_NL)_(album)	[20160602,20160605]	[2,2]	4	0
Ted_Jones_(Pineapple_Express)	[20160603,20160604,20160605]	[2,1,1]	4	4
Stone_apple	[20160602,20160603,20160605]	[1,2,1]	4	2
Thomas_Appleton	[20160601,20160603,20160605]	[2,1,1]	4	0
Swift_(Apple_programming_language)/trackback/	[20160603,20160605]	[2,2]	4	4
VOLKSWAGEN_REPORTS_PROFIT_DROP_AS_IT_GRAPPLES_WITH_EMISSIONS_SCANDAL	[20160603]	[4]	4	4
Von_Recklenhausen-Applebaum_disease	[20160602,20160603,20160605]	[1,2,1]	4	2
Taffy_apple	[20160601,20160603]	[2,2]	4	0
Why_apple_�s_ceo_shouldn_�t_crack_the_iphone_for_the_fbi	[20160601]	[4]	4	-4
Twitter_backtracks_from_blaming_apple_software_for_user_los	[20160604]	[4]	4	4
Thanks_for_the_Crabapples,_Giuseppe!	[20160604]	[4]	4	4
Wolf_Apple	[20160602,20160603,20160604,20160605]	[1,1,1,1]	4	2
Matthew_Appleyard	[20160601,20160605]	[3,1]	4	-2
Nadja_Applefield	[20160601,20160603,20160604]	[2,1,1]	4	0
List_of_control_panel_applets_(windows)	[20160602,20160603,20160604,20160605]	[1,1,1,1]	4	2
LED_Apple	[20160602,20160604]	[2,2]	4	0
Mammee_Apple	[20160602,20160603,20160604,20160605]	[1,1,1,1]	4	2
Neoregelia_'Apples_and_Cheese'	[20160601,20160604]	[3,1]	4	-2
Leopold's_Apple	[20160601,20160603]	[1,3]	4	2
Grapple_yarders	[20160601,20160602,20160604]	[1,1,2]	4	0
Granny_Smith_Apple_(color)	[20160601,20160604,20160605]	[1,2,1]	4	2
How_apple_searches_the_app_store_for_new_idea	[20160601]	[4]	4	-4
Hale_appleman	[20160602,20160603,20160604]	[1,1,2]	4	2
Jane_Appleton_Pierce	[20160601,20160602,20160604]	[2,1,1]	4	-2
Grapples	[20160603]	[4]	4	4
Home_Run_Apple	[20160601,20160603]	[1,3]	4	2
Kanye_west_reworked_parts_of_yeezus_on_apple_music	[20160603]	[4]	4	4
Hk.apple.nextmedia.com	[20160601,20160603,20160604,20160605]	[1,1,1,1]	4	2
Kangaroo_apple	[20160603,20160604,20160605]	[1,2,1]	4	4
KANYE_WEST_REWORKED_PARTS_OF_YEEZUS_ON_APPLE_MUSIC	[20160603]	[4]	4	4
Appleton_le_Moors	[20160602,20160605]	[2,2]	4	0
Apple_Inc.wiki/Wikipedia:Community_portal	[20160603]	[4]	4	4
Appleton–Oshkosh–Neenah,_WI_CSA	[20160603,20160605]	[1,3]	4	4
Appletree_Theatre	[20160602,20160603,20160604,20160605]	[1,1,1,1]	4	2
Apple_Inc/trackback/	[20160601,20160602,20160603,20160604]	[1,1,1,1]	4	0
Apple_Is_Giving_Beats_Headphones_To_Students_Who_Buy_IPhones,_IPads,_Or_Macs	[20160603,20160605]	[3,1]	4	4
Apple_Juice_(Odwalla)	[20160602,20160604]	[1,3]	4	2
Apple_Kid	[20160601,20160602,20160603]	[1,1,2]	4	0
Apple_MacOSX	[20160601,20160602,20160603]	[1,1,2]	4	0
Apple_Mac_Operating_System	[20160602,20160605]	[2,2]	4	0
Apple_Inc.wiki/List_of_video_games_in_the_Museum_of_Modern_Art	[20160603]	[4]	4	4
Appleton's_Cyclopedia	[20160601,20160602]	[3,1]	4	-4
Appleton's_Cyclopaedia_of_American_Biography	[20160601,20160602]	[3,1]	4	-4
Apple_Inc.wiki/June_3	[20160603]	[4]	4	4
Apple_Inc.wiki/English_language	[20160603]	[4]	4	4
Appleseed_(PlayStation_2)	[20160601,20160602,20160604,20160605]	[1,1,1,1]	4	0
Apple_Official	[20160601]	[4]	4	-4
BNC_apple_corer	[20160602,20160603,20160605]	[1,2,1]	4	2
Apples,_Switzerland	[20160601,20160603,20160605]	[1,2,1]	4	2
Apple_PowerCD	[20160602,20160603,20160604,20160605]	[1,1,1,1]	4	2
Applemore	[20160602,20160603,20160604,20160605]	[1,1,1,1]	4	2
Apple_QuickTake_100_Plus	[20160602,20160603,20160604,20160605]	[1,1,1,1]	4	2
Big_apple_circus	[20160603,20160604,20160605]	[2,1,1]	4	4
Apple_Inc./th.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_Inc./sv.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_Inc./sk.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_Inc./ro.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_Inc./pt.wikipedia.org/wiki/	[20160603]	[4]	4	4
AppleNet	[20160601,20160602,20160604]	[1,2,1]	4	-2
Apple_inc._design_motif	[20160604]	[4]	4	4
Apple_Inc./ja.wikipedia.org/wiki/	[20160603]	[4]	4	4
Bobbing_For_Apples_(song)	[20160601,20160602,20160603]	[2,1,1]	4	-2
Applegate_Dam	[20160602,20160603,20160604]	[1,2,1]	4	2
Applegate_Cut-Off	[20160602,20160603,20160605]	[1,1,2]	4	2
Apple_Inc./gl.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_Inc./fr.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_Inc./es.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_Inc./da.wikipedia.org/wiki/	[20160603]	[4]	4	4
Apple_Inc./bs.wikipedia.org/wiki/	[20160603]	[4]	4	4
A4apple	[20160601]	[4]	4	-4
Apple_Inc./ar.wikipedia.org/wiki/	[20160603]	[4]	4	4
AppleTalk_Echo_Protocol	[20160601,20160603]	[2,2]	4	0
Appledore_Shipbuilding	[20160604,20160605]	[2,2]	4	4
Apple_ii_accelerators	[20160602,20160603,20160605]	[1,2,1]	4	2
Apple_Today	[20160601]	[4]	4	-4
Apple_Town_Monogatari	[20160602,20160604,20160605]	[1,1,2]	4	2
Apple_Typography	[20160602,20160603]	[1,3]	4	2
Apple_II_Computer	[20160602,20160603,20160604,20160605]	[1,1,1,1]	4	2
Apple-polishing	[20160602,20160603,20160605]	[2,1,1]	4	0
Appleby,_Ontario_railway_station	[20160602,20160604]	[3,1]	4	-2
Apple-maggot	[20160601,20160603]	[1,3]	4	2
Apple_Grove,_WV	[20160602,20160604]	[2,2]	4	0
Apple_Fires_Back_At_FBI_In_New_York_IPhone_Feud	[20160603]	[4]	4	4
Apple_turnover	[20160603,20160604]	[1,3]	4	4
Apple_Final_Cut_Pro	[20160601,20160603,20160604]	[2,1,1]	4	0
Apple_Executive	[20160601]	[4]	4	-4
Apple_tart	[20160601,20160602,20160603,20160604]	[1,1,1,1]	4	0
Apple(s)	[20160604]	[4]	4	4
Apple_A5x	[20160601,20160603]	[3,1]	4	-2
Apple_q2_2016_$51b_in_revenue_$10b_in_profit._first_y_y_decline_in_13_year	[20160601]	[4]	4	-4
Apple_Creek_Country_Club	[20160601,20160603,20160605]	[1,2,1]	4	2
Apple_Automator	[20160601,20160602,20160604,20160605]	[1,1,1,1]	4	0
Apple_peel	[20160601,20160602,20160604,20160605]	[1,1,1,1]	4	0
Apple_patents_magnetic_connector_for_stacking_up_peripherals	[20160602]	[4]	4	-4
Apple_cult	[20160603,20160604,20160605]	[2,1,1]	4	4
Apple_patents_magnetic_connector_for_stacking_up_peripheral	[20160602]	[4]	4	-4
Apple_pan_dowdy	[20160602,20160603,20160605]	[1,1,2]	4	2
Alligator-apple	[20160601,20160604,20160605]	[1,1,2]	4	2
Apple_of_peru	[20160601,20160602,20160603]	[1,1,2]	4	0
Apple_of_one’s_eye	[20160603,20160605]	[1,3]	4	4
Apple_ecosystem	[20160601,20160604]	[1,3]	4	2
Apple_music_hits_the_perfect_note	[20160603]	[4]	4	4
Apple_Compressor	[20160602,20160603,20160604,20160605]	[1,1,1,1]	4	2
Apple_google	[20160601]	[4]	4	-4
Apple_media_tool	[20160603,20160605]	[3,1]	4	4
Apple_humble-bee	[20160602,20160603,20160604]	[2,1,1]	4	0
Apple_juice_concentrate	[20160602,20160603,20160605]	[1,2,1]	4	2
Alyssa_Appleton	[20160602]	[4]	4	-4
Apple_iPhone_2G	[20160602,20160604,20160605]	[2,1,1]	4	0
Apple_Inc.wiki/Special:Statistics	[20160603]	[4]	4	4
Why_apple_is_in_a_historic_fight_with_the_government_over_one_iphone	[20160601]	[4]	4	-4
Wild_sugar-apple	[20160602,20160603,20160605]	[2,1,1]	4	0
Willie_applegarth	[20160601,20160603,20160604]	[2,1,1]	4	0
Tin_Pan_Apple_Records	[20160601,20160602,20160603]	[2,1,1]	4	-2
Western_Dappled_White	[20160601,20160602]	[2,2]	4	-4
Who_lives_in_a_pineapple_under_the_sea	[20160601,20160605]	[2,2]	4	0
Peropteryx_kappleri	[20160602,20160603,20160604,20160605]	[1,1,1,1]	4	2
SS_Appleton_Victory	[20160601,20160603,20160604]	[1,1,2]	4	2
Sneakers_(Apple_II_video_game)	[20160601,20160602,20160604]	[2,1,1]	4	-2
Rapples_Pan	[20160601,20160602,20160605]	[1,1,2]	4	0
Pineapple_tarts	[20160602,20160604,20160605]	[1,2,1]	4	2
Official_Apple	[20160601]	[4]	4	-4
Rotten_Apples_(Smashing_Pumpkins)	[20160601,20160603,20160605]	[1,2,1]	4	2
Silver_dapple	[20160602,20160604,20160605]	[1,2,1]	4	2
Pippin_apple_(disambiguation)	[20160601,20160603]	[1,3]	4	2
Pine_apples	[20160603,20160605]	[1,3]	4	4
Papple	[20160601,20160604]	[2,1]	3	-1
Rotten_apple_(album)	[20160601,20160603]	[2,1]	3	-1
Russ_Appleby	[20160604,20160605]	[1,2]	3	3
Pineapple_tree	[20160603,20160604,20160605]	[1,1,1]	3	3
SS_Jesse_Applegate	[20160601]	[3]	3	-3
Safari_(Apple)	[20160603,20160604,20160605]	[1,1,1]	3	3
Robert_Appleyard	[20160601]	[3]	3	-3
Philip_Appleby	[20160601,20160603,20160604]	[1,1,1]	3	1
Pineapple_fritter	[20160602,20160603]	[2,1]	3	-1
R._Apple	[20160601]	[3]	3	-3
Snapple_Beverage_Group	[20160601,20160603,20160605]	[1,1,1]	3	1
R._W._Apple_Jr	[20160601,20160605]	[2,1]	3	-1
Of_Withered_Apples	[20160601,20160602,20160603]	[1,1,1]	3	-1
Neoregelia_Rose_Apple	[20160601,20160602,20160603]	[1,1,1]	3	-1
List_of_Apple_system_on_a_chips	[20160602,20160603,20160604]	[1,1,1]	3	1
Mock_apple_pie	[20160601,20160604]	[2,1]	3	-1
Mountain_Apple	[20160601,20160602]	[2,1]	3	-3
Mrs._Crabapple	[20160603,20160605]	[2,1]	3	3
Mappleton,_East_Riding_of_Yorkshire	[20160601,20160603,20160605]	[1,1,1]	3	1
Larry-Boy_and_the_Bad_Apple	[20160603,20160605]	[1,2]	3	3
Mapplewell_&_Staincross_Athletic_F.C.	[20160601,20160602,20160603]	[1,1,1]	3	-1
Malinda_(apple)	[20160602,20160605]	[2,1]	3	-1
Midget_Apple	[20160603,20160605]	[1,2]	3	3
GO_Appleby	[20160604,20160605]	[2,1]	3	3
G.S.H._Appleget	[20160602,20160603]	[2,1]	3	-1
Florida_apple_snail	[20160602,20160604]	[1,2]	3	1
Fred_applegate_(actor)	[20160603,20160605]	[2,1]	3	3
Johnny Appleseed	[20160601,20160603,20160605]	[1,1,1]	3	1
Jane_Means_Appleton	[20160601,20160603,20160605]	[1,1,1]	3	1
In_the_Matter_of_the_Search_of_an_Apple_iPhone	[20160603,20160605]	[2,1]	3	3
Holsapple	[20160601,20160603]	[2,1]	3	-1
Kendall_Applegate	[20160602,20160605]	[1,2]	3	1
CASG_(Caramel_Apple_Sound_Gadget)	[20160602]	[3]	3	-3
Draft:Appleby_Jewellers	[20160601,20160604]	[1,2]	3	1
Draft:Apple_Services_Shut_Down_In_China_In_Startling_About-face	[20160601,20160602]	[1,2]	3	-3
Does_Apple_Cider_Vinegar_Burn_Fat_Mo	[20160601,20160602]	[1,2]	3	-3
Computer_Edge_Pty_Ltd_v._Apple_Computer_Inc	[20160603,20160605]	[2,1]	3	3
Delfloga_(apple)	[20160604,20160605]	[2,1]	3	3
Closed-apple_key	[20160603,20160605]	[2,1]	3	3
Cockatoo_apple	[20160602,20160603]	[1,2]	3	1
Dr_Pepper_Snapple_Group_products	[20160604,20160605]	[1,2]	3	3
Dappled	[20160602,20160603]	[1,2]	3	1
Draft:Does_The_Fbi_Have_A_Strong_Legal_Case_Against_Apple	[20160601,20160602]	[2,1]	3	-3
Dapplegray_Elementary_School	[20160601,20160602]	[1,2]	3	-3
Charles_Cappleman	[20160602]	[3]	3	-3
Feds_say_theyve_accessed_phone_at_center_of_apple_data_case	[20160603,20160605]	[1,2]	3	3
Appleby College	[20160601,20160602,20160603]	[1,1,1]	3	-1
Apple_Keynote_5.1.1	[20160604,20160605]	[2,1]	3	3
Apple_Keynote_5.2	[20160601,20160602]	[2,1]	3	-3
Adam's_apple_reduction	[20160601,20160602,20160603]	[1,1,1]	3	-1
Apple_Computer_Co.	[20160602,20160603,20160605]	[1,1,1]	3	1
Apple_Inc.+AMOZON+BUYERT@AOL.COM+TXT+2016	[20160604]	[3]	3	3
Apple_of_Peru	[20160602,20160603,20160605]	[1,1,1]	3	1
Apple_Inc.&rct=j&sa=U&ei=5LivUPTHAuiUywHy0YGQCA&ved=0CEQQFjAK&q=apple	[20160601,20160602,20160603]	[1,1,1]	3	-1
Appleton's_Universal_Cyclopaedia	[20160601,20160605]	[1,2]	3	1
Appleton's_Popular_Science_Monthly	[20160601,20160603,20160605]	[1,1,1]	3	1
Apple:_iPod	[20160601,20160604,20160605]	[1,1,1]	3	1
Apple_Computer_advertising	[20160603,20160605]	[1,2]	3	3
Apple_River,_IL	[20160604]	[3]	3	3
Apple_Network_Server_700	[20160603,20160605]	[1,2]	3	3
Apple_Bottom	[20160602,20160603,20160605]	[1,1,1]	3	1
Apple_Business_BASIC	[20160603,20160605]	[1,2]	3	3
Apple_vs_microsoft	[20160602,20160603]	[2,1]	3	-1
Apple_Calendar	[20160603,20160604,20160605]	[1,1,1]	3	3
Apple_ISO9660_Extensions	[20160601,20160604]	[2,1]	3	-1
AppleScript_(programming_language)	[20160601,20160602,20160605]	[1,1,1]	3	-1
AppleShare_IP	[20160601,20160603,20160605]	[1,1,1]	3	1
Apple_II_Family	[20160602,20160603,20160605]	[1,1,1]	3	1
Apple_v._HTC	[20160601,20160605]	[1,2]	3	1
Appleinsider.com	[20160601,20160602,20160605]	[1,1,1]	3	-1
Apple_propagation	[20160601,20160603]	[2,1]	3	-1
AppleTalk_address_resolution_protocol	[20160602,20160603,20160605]	[1,1,1]	3	1
Apple_pudding	[20160601,20160602,20160603]	[1,1,1]	3	-1
Apples_(disambiguation)	[20160602,20160605]	[1,2]	3	1
Bobbing_for_Apples	[20160601,20160604]	[1,2]	3	1
Apples,_vaud	[20160603,20160605]	[2,1]	3	3
Applenews	[20160601,20160604,20160605]	[1,1,1]	3	1
/wiki/Custard_apple	[20160603]	[3]	3	3
Apple_Magic_keyboard	[20160602,20160603,20160605]	[1,1,1]	3	1
Applegate, Oregon	[20160601,20160604]	[2,1]	3	-1
Book_talk:Apple	[20160601,20160602,20160603]	[1,1,1]	3	-1
Apple_FileMerge	[20160602,20160603,20160605]	[1,1,1]	3	1
Apple,inc.	[20160602,20160604,20160605]	[1,1,1]	3	1
Apple_Metal	[20160603,20160604]	[2,1]	3	3
Apple_juice_odwalla	[20160603,20160604,20160605]	[1,1,1]	3	3
Apple_iPhone_3G	[20160603,20160605]	[1,2]	3	3
Appleton_Roebuck,_North_Yorkshire	[20160603]	[3]	3	3
3_Apples_Fell_From_The_Sky	[20160602,20160603,20160605]	[1,1,1]	3	1
ATG_(Apple)	[20160602,20160604,20160605]	[1,1,1]	3	1
Apple_Valley_High_School_(disambiguation)	[20160601,20160605]	[2,1]	3	-1
Apple_Blossom_Time	[20160602,20160603,20160605]	[1,1,1]	3	1
Appleton_hartree	[20160602]	[3]	3	-3
Appledore_(disambiguation)	[20160601,20160604,20160605]	[1,1,1]	3	1
Apple_Interactive_Tele	[20160602]	[3]	3	-3
